Solution Number,  Solution Name,   Fitness,  max_boron,  PinPowerPeaking,  FDeltaH,  cycle_length,  
1216,    child_37_20,    None,0.3802180377606529,    0.14911546772736795,    0.23841365757923472,    0.46324835247445406,    
1217,    child_37_21,    None,0.5726783511536325,    0.8938769175312354,    0.5375084621066979,    0.02902853413985862,    
1218,    child_37_22,    None,0.201881202471051,    0.3136226956432686,    0.3737643615113999,    0.2885189464629013,    
1219,    child_37_23,    None,0.7512488931445809,    0.4425889938927108,    0.41649296861351615,    0.8720618890217371,    
1220,    child_37_24,    None,0.4490863946195631,    0.22858518537530925,    0.6110169843903195,    0.03450426289201325,    
1221,    child_37_25,    None,0.5205377786375515,    0.005731602924509471,    0.5510796227421824,    0.9722767718815708,    
1222,    child_37_26,    None,0.5403685596903941,    0.8940337811356662,    0.2454256173358128,    0.455952038961529,    
1223,    child_37_27,    None,0.3211902524699197,    0.8810570058199207,    0.6118473598054874,    0.871852417716582,    
1224,    child_37_28,    None,0.9139219812917794,    0.42347667162720604,    0.21487305201413553,    0.20729275401225733,    
1225,    child_37_29,    None,0.251007193194296,    0.9151527307120222,    0.11231451795543257,    0.7703405053539439,    
1226,    child_37_30,    None,0.3773899656383126,    0.24936887624214443,    0.7490774048323263,    0.6462520231292866,    
1227,    child_38_0,    None,0.8872377141067675,    0.7381731103522805,    0.20419307012037635,    0.5192362725681409,    
1228,    child_38_1,    None,0.423759851792627,    0.09812895104342967,    0.8581217841802111,    0.6154114862851028,    
1229,    child_38_2,    None,0.13774760738390524,    0.6428879514641985,    0.6245561267366486,    0.9785342701777109,    
1230,    child_38_3,    None,0.5592098501465348,    0.5646337192453496,    0.034101578583697,    0.6488394071502676,    
1231,    child_38_4,    None,0.2153697854234521,    0.7424302838508202,    0.23361325681427525,    0.3846225962591322,    
1232,    child_38_5,    None,0.7475852441279888,    0.3239911487818905,    0.4540957899918786,    0.02683984768043257,    
1233,    child_38_6,    None,0.20281623009176553,    0.4369503562312208,    0.29331129193030214,    0.34120605088775935,    
1234,    child_38_7,    None,0.37883489473866216,    0.671044444883132,    0.4525833829319449,    0.6330470302030934,    
1235,    child_38_8,    None,0.7306154622507895,    0.2941806115318999,    0.4588061179599373,    0.33381207348847985,    
1236,    child_38_9,    None,0.755927862798967,    0.46637420441937405,    0.1058466763159931,    0.9290030397212852,    
1237,    child_38_10,    None,0.363045464095332,    0.23643958926259712,    0.16411685397852493,    0.24266622836520535,    
1238,    child_38_11,    None,0.8759682928007995,    0.43271436631634397,    0.45551099340942947,    0.7106888884791215,    
1239,    child_38_12,    None,0.885950105884895,    0.9426560774838562,    0.16341255208848027,    0.3067116799929033,    
1240,    child_38_13,    None,0.7291556557894304,    0.6978996328941337,    0.9056539945938091,    0.9332897011062925,    
1241,    child_38_14,    None,0.8136942134920893,    0.11613735032794781,    0.37077173525656903,    0.7987636636241005,    
1242,    child_38_15,    None,0.39451012990877554,    0.5594764865737101,    0.3105981636264349,    0.7695626145156168,    
1243,    child_38_16,    None,0.7451639781291491,    0.1884721368598592,    0.14784708543314262,    0.05082943915376126,    
1244,    child_38_17,    None,0.9937581695652472,    0.7820810713302934,    0.9424950989367556,    0.49409098090862713,    
1245,    child_38_18,    None,0.18605964020812182,    0.31912771324222167,    0.4310515182814768,    0.7076176802914791,    
1246,    child_38_19,    None,0.8480240086340454,    0.5952166421686653,    0.49139445597485165,    0.8141326760990458,    
1247,    child_38_20,    None,0.20041727362451633,    0.0747807456205194,    0.06583745849658695,    0.6976500893144696,    
1248,    child_38_21,    None,0.3899183428632482,    0.7588238839294285,    0.02633991892939469,    0.2988433563198113,    
1249,    child_38_22,    None,0.7125226890011748,    0.3796933231917139,    0.42208410386578765,    0.28096975495108545,    
1250,    child_38_23,    None,0.40907352075124015,    0.8733504741131595,    0.5352270384193951,    0.021132015281524086,    
1251,    child_38_24,    None,0.4223327751374282,    0.7450358708877235,    0.779039758087037,    0.6231806707829315,    
1252,    child_38_25,    None,0.1836213103290275,    0.713060685291687,    0.673390642553805,    0.2606205954001337,    
1253,    child_38_26,    None,0.6445991743205657,    0.1850029717309155,    0.09322723523060306,    0.181767694030192,    
1254,    child_38_27,    None,0.8479935684910097,    0.33026824399370414,    0.338898736624774,    0.4205011615908868,    
1255,    child_38_28,    None,0.2673887051062708,    0.8752556241574989,    0.8259154479701661,    0.14137031940095457,    
1256,    child_38_29,    None,0.8923470489076951,    0.7594646903720952,    0.9989770258340573,    0.2951961332264422,    
1257,    child_39_0,    None,0.8041294700246764,    0.7807745555913536,    0.6494575470265337,    0.9425275359143481,    
1258,    child_39_1,    None,0.6181828267218883,    0.18765165312703236,    0.48281521277403416,    0.9685354811217257,    
1259,    child_39_2,    None,0.43667289544571397,    0.32419754240401166,    0.24987041815789812,    0.8504771302626072,    
1260,    child_39_3,    None,6.0047926680462105e-05,    0.9007700005579258,    0.029610388892862383,    0.8677226798952808,    
1261,    child_39_4,    None,0.7206517839314509,    0.016720834180653066,    0.05348039536839455,    0.2930786265874755,    
1262,    child_39_5,    None,0.5409497327066862,    0.14647617261592072,    0.7550286014171808,    0.4163036702167876,    
1263,    child_39_6,    None,0.8400423020903529,    0.515058845835761,    0.4766730132501099,    0.42251670576714295,    
1264,    child_39_7,    None,0.18638553603559604,    0.9034606834649249,    0.531025884020762,    0.5147807933829228,    
1265,    child_39_8,    None,0.8186524564584167,    0.8543985631564613,    0.7917317057656749,    0.3721387380703375,    
1266,    child_39_9,    None,0.3253646628486002,    0.4290987554634058,    0.03978426500748944,    0.47578505645647307,    
1267,    child_39_10,    None,0.2921833030033103,    0.18790510024767448,    0.9373693105945019,    0.8754436716721019,    
1268,    child_39_11,    None,0.33492762561964784,    0.018326832665686688,    0.8245232147214283,    0.3327340310390119,    
1269,    child_39_12,    None,0.030148998406334337,    0.3794362364259981,    0.8544632846614887,    0.3050374779387356,    
1270,    child_39_13,    None,0.36242549481174335,    0.54782629040108,    0.12518635854059434,    0.06909604316997586,    
1271,    child_39_14,    None,0.326688877352884,    0.9714527051502394,    0.2368786991771732,    0.19760903987568756,    
1272,    child_39_15,    None,0.1640276935485131,    0.8938242497851454,    0.014337513297334348,    0.5998692339283878,    
1273,    child_39_16,    None,0.03576745723849284,    0.008678379344467246,    0.584334750067766,    0.8678457846393925,    
1274,    child_39_17,    None,0.9424121680143335,    0.3766315731834389,    0.6339751257578281,    0.7038011262788342,    
1275,    child_39_18,    None,0.320054504006025,    0.12611525467998508,    0.23803903541203497,    0.965777661182809,    
1276,    child_39_19,    None,0.09282319631079439,    0.7635534927579086,    0.014926186252555596,    0.27236077932636327,    
1277,    child_39_20,    None,0.19885122374827258,    0.24086539498058102,    0.8396359292696594,    0.48700890101681793,    
1278,    child_39_21,    None,0.4592372439227622,    0.6586579417791024,    0.6777288498507477,    0.1129686232011845,    
1279,    child_39_22,    None,0.1168913631915649,    0.037199253156905865,    0.22028260189815485,    0.9795089226328256,    
1280,    child_39_23,    None,0.8977582784571805,    0.7417461031061918,    0.5558587083103335,    0.11693871224185914,    
1281,    child_39_24,    None,0.05453762019685193,    0.7811932409895391,    0.041073148935434234,    0.7968687997633309,    
1282,    child_39_25,    None,0.7988080203886325,    0.38213350724731787,    0.36534589959898756,    0.6796018030486988,    
1283,    child_39_26,    None,0.44532449552535425,    0.4626769401368779,    0.8085307793132669,    0.2672817036339623,    
1284,    child_39_27,    None,0.5113596515703741,    0.7708184193232325,    0.4665089291266593,    0.9095437060608735,    
1285,    child_39_28,    None,0.4707964734932797,    0.9254543415263008,    0.7062625676298768,    0.526855806156919,    
1286,    child_39_29,    None,0.385464961417857,    0.5337676496911445,    0.4123445363879076,    0.5986823337190388,    
1287,    child_39_30,    None,0.6570112489836659,    0.9591036626486747,    0.7186950601898969,    0.44382697612728295,    
1288,    child_40_0,    None,0.5126512664736188,    0.6311522755012359,    0.24309211851537338,    0.9424981175346223,    
1289,    child_40_1,    None,0.8456038054388647,    0.3174600105148384,    0.17534563967507377,    0.6802040978885685,    
1290,    child_40_2,    None,0.7192533691376486,    0.493729447716591,    0.9744669889209936,    0.43876570995998,    
1291,    child_40_3,    None,0.8688585833602912,    0.22142699831989276,    0.3937415486777227,    0.5999215020442681,    
1292,    child_40_4,    None,0.9655950253353554,    0.6696262360587353,    0.3426660712270396,    0.23741501814828625,    
1293,    child_40_5,    None,0.4926206517224736,    0.6376261521807193,    0.6765652332994132,    0.6776953450161439,    
1294,    child_40_6,    None,0.6361590003342685,    0.7806764643819729,    0.2954054994371068,    0.09808523367510613,    
1295,    child_40_7,    None,0.2992017008670993,    0.5034115453706195,    0.0484746964849081,    0.9156068105957502,    
1296,    child_40_8,    None,0.11649453816776378,    0.43493031758548695,    0.7593585276175723,    0.3317122301017009,    
1297,    child_40_9,    None,0.9382563308114122,    0.3646372826240496,    0.6350277478293568,    0.5292493098485159,    
1298,    child_40_10,    None,0.9493978649712074,    0.9868894743478666,    0.09339534458680476,    0.9014110252830728,    
1299,    child_40_11,    None,0.4541801155893873,    0.2824745458592892,    0.9644976406411404,    0.9044148891351363,    
1300,    child_40_12,    None,0.45114050337599343,    0.005398011808948611,    0.30440222343573253,    0.8171070437176406,    
1301,    child_40_13,    None,0.7540786803235527,    0.7045302753789013,    0.2124351812509645,    0.8323957028310341,    
1302,    child_40_14,    None,0.33908302094556475,    0.8654345509890231,    0.7572033277311789,    0.35120660497678013,    
1303,    child_40_15,    None,0.39766322873696003,    0.13428339322012672,    0.1176053525493076,    0.6992742170321884,    
1304,    child_40_16,    None,0.5481766946995366,    0.581487027662465,    0.8099622204684748,    0.7777909365377302,    
1305,    child_40_17,    None,0.3438741217739515,    0.516154167902065,    0.4741090803939385,    0.9586942272202637,    
1306,    child_40_18,    None,0.41933755030661335,    0.4256787652443721,    0.8652152375299421,    0.2559827895744661,    
1307,    child_40_19,    None,0.7409721510475691,    0.2970559412554643,    0.45502119063194346,    0.3798034878555807,    
1308,    child_40_20,    None,0.0298724589988677,    0.1843444301891365,    0.9458251103963472,    0.41467798798460775,    
1309,    child_40_21,    None,0.4930293684888546,    0.9488146556807432,    0.4216646123951385,    0.3073687981016823,    
1310,    child_40_22,    None,0.7990580537215926,    0.5863355023469081,    0.7587383874389468,    0.15034563581942917,    
1311,    child_40_23,    None,0.37266797143197405,    0.44789935059708197,    0.865378267202317,    0.8017563509418885,    
1312,    child_40_24,    None,0.8086272284528947,    0.7459879228899178,    0.22698090894990608,    0.2585569313017787,    
1313,    child_40_25,    None,0.5732229082620243,    0.24869534428180073,    0.47129122805335977,    0.3085319449606102,    
1314,    child_40_26,    None,0.47340419657319666,    0.6953671325004829,    0.615089645813095,    0.9373215795472682,    
1315,    child_40_27,    None,0.4406621319241324,    0.46912832467622123,    0.01732658708075041,    0.5679143093109381,    
1316,    child_40_28,    None,0.5224830393270041,    0.7135957830506396,    0.9676512111135526,    0.22472671680628176,    
1317,    child_40_29,    None,0.720422299425777,    0.4201811152388095,    0.255014526156606,    0.9102856379080554,    
1318,    child_41_0,    None,0.9061279095661379,    0.3832591278083004,    0.12694586870525537,    0.7476561051200685,    
1319,    child_41_1,    None,0.7918110055112432,    0.21953428128344854,    0.590048008026337,    0.9114541460698967,    
1320,    child_41_2,    None,0.9629602067234321,    0.4700829482778399,    0.04430531565250917,    0.7961223890869978,    
1321,    child_41_3,    None,0.7536453495692692,    0.9056186109780957,    0.9577486247835901,    0.8771398733332018,    
1322,    child_41_4,    None,0.1477838364972549,    0.636241361212125,    0.5983898895027338,    0.7570811372190914,    
1323,    child_41_5,    None,0.7496948537806102,    0.5613933355261845,    0.10985359268108486,    0.9662834223452502,    
1324,    child_41_6,    None,0.5687841514151865,    0.06974476441247912,    0.9025533958991796,    0.417576128400737,    
1325,    child_41_7,    None,0.5495657819889344,    0.4367323640297235,    0.713392319158452,    0.6044362177533512,    
1326,    child_41_8,    None,0.6481481338942922,    0.7546938396730717,    0.4329555483679649,    0.6774841791695249,    
1327,    child_41_9,    None,0.6556305383830195,    0.1819324495809308,    0.6167633729162082,    0.2147495059649177,    
1328,    child_41_10,    None,0.07463594731961087,    0.7831920759034064,    0.5070030482576947,    0.06619949352904675,    
1329,    child_41_11,    None,0.8934299295535406,    0.7897066660616817,    0.5575447451551152,    0.8567509657548191,    
1330,    child_41_12,    None,0.9770798104384608,    0.28036792616942174,    0.553211875810917,    0.030053984733448336,    
1331,    child_41_13,    None,0.6464912294852492,    0.9129193851480231,    0.9487062675728015,    0.7856850690778523,    
1332,    child_41_14,    None,0.8202541427958773,    0.7358798073459273,    0.38989559299522414,    0.21268188772743957,    
1333,    child_41_15,    None,0.9552363773807986,    0.2477545021360935,    0.5155433955308953,    0.06642429535951222,    
1334,    child_41_16,    None,0.3799777412029348,    0.079259078768383,    0.21154864713363186,    0.03454038865846765,    
1335,    child_41_17,    None,0.7607050471024224,    0.15133414704433812,    0.3078123123489639,    0.846487456604955,    
1336,    child_41_18,    None,0.371679187385461,    0.3983350634708481,    0.49887132492022856,    0.19412893357940553,    
1337,    child_41_19,    None,0.4420345850651649,    0.7313617270293097,    0.963858710761539,    0.9780757344554524,    
1338,    child_41_20,    None,0.9189909825848174,    0.6406331154576217,    0.2427701968533187,    0.03637086939921952,    
1339,    child_41_21,    None,0.20706186318430841,    0.5136460257193504,    0.01761750224819081,    0.9811566938624717,    
1340,    child_41_22,    None,0.4369748981571637,    0.9116578525847822,    0.71699783767425,    0.39979739395857006,    
1341,    child_41_23,    None,0.9516315519211475,    0.8214824161701009,    0.6420640290759033,    0.6362978283205285,    
1342,    child_41_24,    None,0.29208732429117135,    0.9164631533574471,    0.11790501878564796,    0.619034484214935,    
1343,    child_41_25,    None,0.23509587416510003,    0.08058636820286469,    0.5134481107451072,    0.3688018155604317,    
1344,    child_41_26,    None,0.5935604577170687,    0.7398813882994671,    0.06414020959054789,    0.07289206111556712,    
1345,    child_41_27,    None,0.1668305285101408,    0.5954094083363058,    0.7186635732478642,    0.0434907713328192,    
1346,    child_41_28,    None,0.12294600600094008,    0.6605139434632427,    0.952992969625032,    0.3665574406887727,    
1347,    child_41_29,    None,0.22587888946152423,    0.05429706421715952,    0.7589256708830454,    0.8824148267934144,    
1348,    child_42_0,    None,0.538587323230678,    0.3979534536418542,    0.3569330297402584,    0.6004648956063723,    
1349,    child_42_1,    None,0.23676753361858172,    0.7080461673647813,    0.956631569443036,    0.561037179660876,    
1350,    child_42_2,    None,0.4376100741464787,    0.5124617570179384,    0.731795970201127,    0.1543534915600936,    
1351,    child_42_3,    None,0.358007820206114,    0.715347351624369,    0.284391618454671,    0.009670521362841411,    
1352,    child_42_4,    None,0.0835288385431795,    0.39869282148220875,    0.8691397313776569,    0.3913529064507979,    
1353,    child_42_5,    None,0.9421598513537968,    0.540690197363421,    0.9471344809244943,    0.38678245488785035,    
1354,    child_42_6,    None,0.44974922462770006,    0.8251910792615706,    0.9909380602079778,    0.850788105774146,    
1355,    child_42_7,    None,0.984654413303911,    0.8434011024391562,    0.8171372809831535,    0.9140907749875304,    
1356,    child_42_8,    None,0.6572801931180593,    0.7414512645887337,    0.23222349560407307,    0.29573081537963786,    
1357,    child_42_9,    None,0.26305794400493565,    0.05600627844719264,    0.1701636863636815,    0.9129491996588563,    
1358,    child_42_10,    None,0.7439108199704951,    0.9967018317180888,    0.11168717250565319,    0.007634481793319603,    
1359,    child_42_11,    None,0.3260762442995345,    0.2340395492449946,    0.8871775686998279,    0.42475396509843366,    
1360,    child_42_12,    None,0.05671590881792454,    0.6111659400920879,    0.12967917616466684,    0.6526240597669435,    
1361,    child_42_13,    None,0.3862854477089971,    0.6299426785100338,    0.3127818113172477,    0.39287535927056916,    
1362,    child_42_14,    None,0.5809555584414213,    0.4226514497455126,    0.14582309042046526,    0.4930228761092844,    
1363,    child_42_15,    None,0.6790404378343102,    0.6517169135923383,    0.1520232954867643,    0.7154519584521087,    
1364,    child_42_16,    None,0.5277617474789067,    0.7036840177173185,    0.7089690785445876,    0.6279281255789307,    
1365,    child_42_17,    None,0.9428757632681026,    0.7482872650580609,    0.7957740860800282,    0.8082466599033792,    
1366,    child_42_18,    None,0.13653043864360448,    0.0032971451132870477,    0.029525878166390407,    0.6043432163905365,    
1367,    child_42_19,    None,0.9909804938275006,    0.38113470024268015,    0.8209429655738889,    0.7575761088477085,    
1368,    child_42_20,    None,0.4690173800283701,    0.7369829800356755,    0.42928909786753267,    0.8426277058684476,    
1369,    child_42_21,    None,0.02352440582754356,    0.3416957788440904,    0.41582412276248704,    0.004429810041439719,    
1370,    child_42_22,    None,0.19607796206225503,    0.5009070373612519,    0.9688060288812337,    0.7242062082163626,    
1371,    child_42_23,    None,0.36807607970437617,    0.1781021552980515,    0.9230730962026196,    0.5586619965276454,    
1372,    child_42_24,    None,0.2938386619838631,    0.5209087431100312,    0.16948462901122263,    0.2872436296390801,    
1373,    child_42_25,    None,0.5526432940611148,    0.8349988656991011,    0.7147597133533532,    0.7093874187616903,    
1374,    child_42_26,    None,0.8886550613618861,    0.9194367702314686,    0.9550542057522363,    0.14438171028849445,    
1375,    child_42_27,    None,0.852111294970098,    0.7658874143652128,    0.24773383519611158,    0.971077317486232,    
1376,    child_42_28,    None,0.4865337789437314,    0.24933629654570355,    0.06151452406842828,    0.5333841941589955,    
1377,    child_42_29,    None,0.7086000781496222,    0.20632311103162848,    0.5754247540811195,    0.9136465953505536,    
1378,    child_43_0,    None,0.5812311194571352,    0.845558484278117,    0.546932823977338,    0.7961780329509731,    
1379,    child_43_1,    None,0.4330871061791447,    0.24326069639436843,    0.41890247465123764,    0.18366023441222568,    
1380,    child_43_2,    None,0.057578278498065405,    0.29658969434721183,    0.11260527398276177,    0.8625461309101652,    
1381,    child_43_3,    None,0.6577306018132817,    0.14303462803139555,    0.4650168077274013,    0.5113109893631976,    
1382,    child_43_4,    None,0.9850648954470881,    0.4784257751019453,    0.14918329652441042,    0.21903859537242887,    
1383,    child_43_5,    None,0.5939312797358424,    0.0810357932194481,    0.040788560613645664,    0.8968008362136136,    
1384,    child_43_6,    None,0.7895136309631563,    0.18942571101725925,    0.5176139894163753,    0.03610820766476386,    
1385,    child_43_7,    None,0.2711500516725426,    0.11008126571598509,    0.9783708541425288,    0.5340655435121437,    
1386,    child_43_8,    None,0.914659750553231,    0.4430945619425486,    0.7159030025043002,    0.83514426215394,    
1387,    child_43_9,    None,0.585626168232323,    0.3322412816121557,    0.03523888268622977,    0.1447621831055994,    
1388,    child_43_10,    None,0.4804485668975449,    0.14685138997255742,    0.09668450051728472,    0.01823175118554443,    
1389,    child_43_11,    None,0.031644327112712145,    0.41260947729636566,    0.11829587851011669,    0.21867046940636747,    
1390,    child_43_12,    None,0.9699032706912489,    0.46540040045539843,    0.6792684048257918,    0.4133679504829876,    
1391,    child_43_13,    None,0.7589205728338534,    0.5447375639169151,    0.5618261934422765,    0.3332232518941912,    
1392,    child_43_14,    None,0.17650236236431194,    0.23007930340406602,    0.07250273857901612,    0.49053723794749315,    
1393,    child_43_15,    None,0.1713977797682421,    0.9125834446182732,    0.6872534873629031,    0.5767591321921451,    
1394,    child_43_16,    None,0.6227169480269241,    0.8678035842624776,    0.21389912770096442,    0.4492948450851503,    
1395,    child_43_17,    None,0.173650197843234,    0.47893897230988547,    0.8519486590405662,    0.542088983089195,    
1396,    child_43_18,    None,0.16359751335059725,    0.5972734213609587,    0.7689781035082136,    0.38381778655122,    
1397,    child_43_19,    None,0.9812655372548904,    0.45125257277340913,    0.8646948160916607,    0.16416463670582904,    
1398,    child_43_20,    None,0.3181250027692367,    0.5837533324441287,    0.8060988945837224,    0.13836261075785128,    
1399,    child_43_21,    None,0.5875411925545414,    0.18898421988361536,    0.030172614872974624,    0.7615526120750133,    
1400,    child_43_22,    None,0.9333126460614125,    0.21126058719535334,    0.2532084424400357,    0.8906283020301344,    
1401,    child_43_23,    None,0.6461796899453865,    0.2798631105276228,    0.1301594424758823,    0.4554156986379235,    
1402,    child_43_24,    None,0.6221558019281453,    0.7629415587242986,    0.42360431741366555,    0.41846182623822625,    
1403,    child_43_25,    None,0.4528526889239327,    0.035606953867690416,    0.3303233174933601,    0.592629810340005,    
1404,    child_43_26,    None,0.4745315837859396,    0.12005448490049908,    0.5550515505307484,    0.31525386591262583,    
1405,    child_43_27,    None,0.946006524034068,    0.11738662186348792,    0.26017137565820736,    0.5232261297480041,    
1406,    child_43_28,    None,0.2703187724289764,    0.6720769812061296,    0.7314587354169619,    0.7371010001101911,    
1407,    child_43_29,    None,0.5450268430799617,    0.03283311253712384,    0.38387833495700396,    0.10528619563081942,    
1408,    child_44_0,    None,0.949011461884721,    0.7484394703138308,    0.7539191458295661,    0.9941864019219668,    
1409,    child_44_1,    None,0.26150184209412053,    0.3250658293366745,    0.5070364017115618,    0.7271744174852113,    
1410,    child_44_2,    None,0.9943065045379293,    0.8729063150003862,    0.0631922752180788,    0.44927664695301905,    
1411,    child_44_3,    None,0.890611966112155,    0.8964972062959116,    0.9004468367992496,    0.6817515580706986,    
1412,    child_44_4,    None,0.7131359417328144,    0.03482446441436371,    0.6678896026179696,    0.5548803574668787,    
1413,    child_44_5,    None,0.38703255609104603,    0.583475408810407,    0.07400798955060417,    0.8624783842951899,    
1414,    child_44_6,    None,0.33935374187417156,    0.19704066547216115,    0.45320419110668786,    0.6939369407007882,    
1415,    child_44_7,    None,0.9661551893136738,    0.013749852782967809,    0.34799783472387913,    0.11580651047938229,    
1416,    child_44_8,    None,0.5990382099050099,    0.4673980301834101,    0.6470891489434568,    0.3562988839921648,    
1417,    child_44_9,    None,0.9319531627005712,    0.7485764837949626,    0.6256757388559837,    0.8529776910892736,    
1418,    child_44_10,    None,0.9550954371871608,    0.1283951734483515,    0.05946316510289262,    0.3464887693960782,    
1419,    child_44_11,    None,0.6256074564476833,    0.3014511482296913,    0.19101821077963477,    0.10863758512407662,    
1420,    child_44_12,    None,0.6091107683652242,    0.8333716972804891,    0.7588727489660584,    0.8607852674699669,    
1421,    child_44_13,    None,0.654875148196952,    0.36609951056124,    0.13659165224254288,    0.530143790185921,    
1422,    child_44_14,    None,0.3560530423984174,    0.9492144268106459,    0.3220380784326887,    0.10854147239067424,    
1423,    child_44_15,    None,0.9942289085072897,    0.9338252330795354,    0.7293147937946528,    0.5535714582705787,    
1424,    child_44_16,    None,0.4882584529917138,    0.5070568826680807,    0.353247741346732,    0.9390995086858007,    
1425,    child_44_17,    None,0.11807861578793788,    0.11374810564830662,    0.24055674343086642,    0.5860684877856269,    
1426,    child_44_18,    None,0.7267691305258727,    0.3993007240326455,    0.77946750251207,    0.712754168333152,    
1427,    child_44_19,    None,0.57005330587604,    0.5246711708788819,    0.8827897883038803,    0.14134424356584674,    
1428,    child_44_20,    None,0.3950177889098455,    0.41849629955666257,    0.4256271986149772,    0.9455302530972536,    
1429,    child_44_21,    None,0.0924653959998124,    0.548604691346658,    0.9334480590636394,    0.5433157527126868,    
1430,    child_44_22,    None,0.2505451809179091,    0.6567876146472272,    0.013902675941775411,    0.4142244019167378,    
1431,    child_44_23,    None,0.4621633001220018,    0.2299240602272009,    0.8409641823362852,    0.43048369206104276,    
1432,    child_44_24,    None,0.9388371010986268,    0.6833201111858406,    0.1890980667516834,    0.687615240215144,    
1433,    child_44_25,    None,0.32826000476907113,    0.1309135629562832,    0.8044127203328751,    0.7092639010481167,    
1434,    child_44_26,    None,0.06748358817300937,    0.7256666505853312,    0.2994653902725384,    0.6533669824625543,    
1435,    child_44_27,    None,0.39863850333043727,    0.5485755261183272,    0.8335683638237097,    0.24069892076841104,    
1436,    child_44_28,    None,0.24041555362344513,    0.3987825085258966,    0.12737077902150817,    0.8985988567937266,    
1437,    child_44_29,    None,0.7049566750623879,    0.18126572774223415,    0.8564147431545728,    0.5641092115053677,    
1438,    child_45_0,    None,0.6311847229185235,    0.36484291760538334,    0.8867647899540544,    0.43241178137133174,    
1439,    child_45_1,    None,0.36317599210065055,    0.48600713883801705,    0.8897640138583471,    0.402536203585958,    
1440,    child_45_2,    None,0.16009923784570568,    0.9129615025382405,    0.5209320253758015,    0.12297557150911931,    
1441,    child_45_3,    None,0.5299650229428979,    0.6874228822593068,    0.19827113717775147,    0.7447025069772827,    
1442,    child_45_4,    None,0.5601098476056082,    0.13168611453779921,    0.9801253019918192,    0.34146351272720044,    
1443,    child_45_5,    None,0.8028256865505984,    0.9098190224311605,    0.5333248719655816,    0.7948925103902708,    
1444,    child_45_6,    None,0.3040852357212922,    0.4812871343799435,    0.4683549781286228,    0.3341419469567054,    
1445,    child_45_7,    None,0.29141424985017794,    0.3538989555372152,    0.031054898744146797,    0.7846596442079206,    
1446,    child_45_8,    None,0.9668189078871385,    0.0930692845368919,    0.843808905746173,    0.8242157821114373,    
1447,    child_45_9,    None,0.7420847078177373,    0.9647302873948133,    0.486697500405866,    0.759272000401974,    
1448,    child_45_10,    None,0.03665982175152893,    0.7585625957392945,    0.7405655730673434,    0.49649950571929347,    
1449,    child_45_11,    None,0.09848492894810867,    0.012919815377359312,    0.8435967772666066,    0.22340699926499308,    
1450,    child_45_12,    None,0.10884929064816529,    0.2971397465692407,    0.3382515263022896,    0.9774308011479013,    
1451,    child_45_13,    None,0.2719137826003488,    0.5001295801315504,    0.8742093344504811,    0.3543004349061889,    
1452,    child_45_14,    None,0.664527626454113,    0.08435655237499928,    0.0293921624540584,    0.5934202959395593,    
1453,    child_45_15,    None,0.5862270745863043,    0.32376627272395486,    0.5671026717442079,    0.2050730026292481,    
1454,    child_45_16,    None,0.24399310337453384,    0.34730317107616704,    0.8087946669404286,    0.47616333533901334,    
1455,    child_45_17,    None,0.26897707229237144,    0.6687336039591685,    0.5427808202639538,    0.4829717531310068,    
1456,    child_45_18,    None,0.03147029962524872,    0.13505642448058242,    0.17152679827200712,    0.42887551917662603,    
1457,    child_45_19,    None,0.10661303788229382,    0.48164882508466245,    0.186873798732354,    0.8064139146894582,    
1458,    child_45_20,    None,0.20523038084313328,    0.608469764483154,    0.8761201272906622,    0.5387715585035141,    
1459,    child_45_21,    None,0.25514164648906434,    0.7112448594571291,    0.4921250488727985,    0.26156543748588423,    
1460,    child_45_22,    None,0.5023730747515175,    0.5533775536191456,    0.18768090235412094,    0.17830889028269814,    
1461,    child_45_23,    None,0.5233389537471864,    0.20008219753285128,    0.33728650485430767,    0.17635516910354387,    
1462,    child_45_24,    None,0.9967739704089519,    0.5672616225415639,    0.4928986337427419,    0.43646667450958543,    
1463,    child_45_25,    None,0.007622271051829332,    0.6004444951877729,    0.4695140326781525,    0.9421656890810897,    
1464,    child_45_26,    None,0.7178014903186364,    0.32011274696083103,    0.5806325823951121,    0.8865496630663454,    
1465,    child_45_27,    None,0.30913413539410806,    0.9173531648270247,    0.1991972345421481,    0.18945855421796864,    
1466,    child_45_28,    None,0.9008652512680677,    0.7881556669633781,    0.4327585037252938,    0.6751473305274757,    
1467,    child_45_29,    None,0.7301736632159788,    0.6049623218786423,    0.6396478417453259,    0.37537586018452096,    
1468,    child_45_30,    None,0.7338196022931783,    0.9128282975018488,    0.6894762589207147,    0.4325084355924269,    
1469,    child_46_0,    None,0.5704844767740791,    0.5032527506902947,    0.055451195702688305,    0.7125606402629803,    
1470,    child_46_1,    None,0.9028543761369746,    0.6897181404551865,    0.8173293160836638,    0.17347756636192235,    
1471,    child_46_2,    None,0.05134725107335114,    0.7897154426521856,    0.07610289501617007,    0.2929123573511303,    
1472,    child_46_3,    None,0.7537921817394322,    0.05816821572353503,    0.9309034920533038,    0.4524541545427244,    
1473,    child_46_4,    None,0.9430399733546343,    0.6651156242948585,    0.6632413560476387,    0.4636716807992237,    
1474,    child_46_5,    None,0.07677543525733987,    0.8341248913815879,    0.71727176754957,    0.17953919114874028,    
